ticket_id,arrival_ts,queue,priority,language,channel,customer_tier,is_vip,is_reopened,complexity,estimated_effort_min,first_response_sla_min,first_response_due_ts,resolution_sla_business_min,resolution_due_ts,required_skill_tags,ticket_subject
TKT-00872,2026-03-12 11:23:04,Billing,P3,EN,email,Mid-Market,0,0,simple,11,240,2026-03-12 15:23:04,960,2026-03-16 11:24:00,billing,Payment method update failed during renewal
TKT-00873,2026-03-12 11:23:32,Billing,P3,DE,portal,SMB,0,0,simple,9,240,2026-03-12 15:23:32,960,2026-03-16 11:24:00,billing|de_language,Tax calculation differs from contract expectations
TKT-00874,2026-03-12 11:25:43,Product Support,P4,DE,portal,SMB,0,0,standard,29,480,2026-03-13 11:26:00,2400,2026-03-19 11:26:00,product_support|de_language,Webhook retry settings not visible in admin interface
TKT-00875,2026-03-12 11:25:59,Product Support,P4,EN,chat,Mid-Market,0,0,standard,43,480,2026-03-13 11:26:00,2400,2026-03-19 11:26:00,product_support,Attachment preview fails for PDF uploaded from mobile app
TKT-00876,2026-03-12 11:29:49,Integrations/API,P2,EN,email,SMB,0,0,complex,93,60,2026-03-12 12:29:49,480,2026-03-13 11:30:00,integrations_api|api_specialist|integration_specialist,ERP connector creates duplicate records on retry
TKT-00877,2026-03-12 11:29:56,Integrations/API,P2,DE,email,SMB,0,0,complex,110,60,2026-03-12 12:29:56,480,2026-03-13 11:30:00,integrations_api|de_language|api_specialist|integration_specialist,API rate limit reached earlier than documented threshold
TKT-00878,2026-03-12 11:34:10,Billing,P3,DE,portal,SMB,0,1,standard,35,240,2026-03-12 15:34:10,960,2026-03-16 11:35:00,billing|de_language,Payment method update failed during renewal
TKT-00879,2026-03-12 11:37:49,Product Support,P2,DE,portal,SMB,0,0,complex,65,60,2026-03-12 12:37:49,480,2026-03-13 11:38:00,product_support|de_language|product_specialist,Kanban board shows outdated ticket counts after refresh
TKT-00880,2026-03-12 11:49:09,Product Support,P2,EN,portal,Enterprise,0,0,standard,26,60,2026-03-12 12:49:09,480,2026-03-13 11:50:00,product_support|enterprise_handling,Search results differ between UI and exported report
TKT-00881,2026-03-12 12:02:45,Billing,P2,EN,portal,Mid-Market,0,0,standard,23,60,2026-03-12 13:02:45,480,2026-03-13 12:03:00,billing,Seat reduction request still billed at previous volume
TKT-00882,2026-03-12 12:04:50,Product Support,P3,EN,email,Mid-Market,0,0,standard,44,240,2026-03-13 08:05:00,960,2026-03-16 12:05:00,product_support,Attachment preview fails for PDF uploaded from mobile app
TKT-00883,2026-03-12 12:09:10,Billing,P3,EN,portal,SMB,0,1,standard,22,240,2026-03-13 08:10:00,960,2026-03-16 12:10:00,billing,Tax calculation differs from contract expectations
TKT-00884,2026-03-12 12:09:13,Integrations/API,P2,EN,portal,SMB,0,0,complex,113,60,2026-03-12 13:09:13,480,2026-03-13 12:10:00,integrations_api|api_specialist|integration_specialist,Webhook delivery returns intermittent 502 responses
TKT-00885,2026-03-12 12:21:44,Product Support,P3,EN,email,SMB,0,0,standard,40,240,2026-03-13 08:22:00,960,2026-03-16 12:22:00,product_support,Workflow automation did not trigger after status update
TKT-00886,2026-03-12 12:36:44,Integrations/API,P2,EN,portal,SMB,0,0,standard,43,60,2026-03-12 13:36:44,480,2026-03-13 12:37:00,integrations_api|api_specialist,GraphQL endpoint times out on nested customer query
TKT-00887,2026-03-12 12:39:50,Account Access,P3,EN,portal,SMB,0,1,standard,19,240,2026-03-13 08:40:00,960,2026-03-16 12:40:00,account_access,SCIM-provisioned user missing expected product access
TKT-00888,2026-03-12 12:41:35,Integrations/API,P2,DE,portal,SMB,0,0,standard,52,60,2026-03-12 13:41:35,480,2026-03-13 12:42:00,integrations_api|de_language|api_specialist,CRM integration stopped syncing ticket comments overnight
TKT-00889,2026-03-12 12:42:54,Account Access,P4,EN,email,SMB,0,1,complex,43,480,2026-03-13 12:43:00,2400,2026-03-19 12:43:00,account_access,SCIM-provisioned user missing expected product access
TKT-00890,2026-03-12 12:43:21,Billing,P3,EN,email,SMB,0,0,simple,12,240,2026-03-13 08:44:00,960,2026-03-16 12:44:00,billing,Billing contact did not receive monthly invoice email
TKT-00891,2026-03-12 12:47:42,Account Access,P3,EN,portal,SMB,0,0,simple,10,240,2026-03-13 08:48:00,960,2026-03-16 12:48:00,account_access,SCIM-provisioned user missing expected product access
TKT-00892,2026-03-12 12:54:03,Integrations/API,P3,EN,portal,Mid-Market,0,0,standard,47,240,2026-03-13 08:55:00,960,2026-03-16 12:55:00,integrations_api|api_specialist,GraphQL endpoint times out on nested customer query
TKT-00893,2026-03-12 12:59:55,Product Support,P3,EN,portal,Mid-Market,0,0,standard,28,240,2026-03-13 09:00:00,960,2026-03-16 13:00:00,product_support,Search results differ between UI and exported report
TKT-00894,2026-03-12 13:03:29,Product Support,P2,EN,chat,Mid-Market,0,0,simple,17,60,2026-03-12 14:03:29,480,2026-03-13 13:04:00,product_support,Workflow automation did not trigger after status update
TKT-00895,2026-03-12 13:08:38,Product Support,P4,DE,portal,Mid-Market,0,0,standard,43,480,2026-03-13 13:09:00,2400,2026-03-19 13:09:00,product_support|de_language,Search results differ between UI and exported report
TKT-00896,2026-03-12 13:09:18,Billing,P3,EN,email,Mid-Market,0,0,standard,27,240,2026-03-13 09:10:00,960,2026-03-16 13:10:00,billing,Invoice shows duplicate line items after plan change
TKT-00897,2026-03-12 13:11:44,Account Access,P4,EN,portal,SMB,0,0,simple,11,480,2026-03-13 13:12:00,2400,2026-03-19 13:12:00,account_access,Group-based permissions not syncing from identity provider
TKT-00898,2026-03-12 13:25:14,Product Support,P3,DE,portal,Mid-Market,0,0,complex,54,240,2026-03-13 09:26:00,960,2026-03-16 13:26:00,product_support|de_language|product_specialist,Kanban board shows outdated ticket counts after refresh
TKT-00899,2026-03-12 13:30:09,Account Access,P3,EN,portal,SMB,0,1,simple,12,240,2026-03-13 09:31:00,960,2026-03-16 13:31:00,account_access,Permission update not reflected in project dashboard
TKT-00900,2026-03-12 13:56:39,Product Support,P4,DE,portal,SMB,0,0,standard,36,480,2026-03-13 13:57:00,2400,2026-03-19 13:57:00,product_support|de_language,Workflow automation did not trigger after status update
TKT-00901,2026-03-12 14:05:03,Billing,P2,EN,portal,SMB,0,0,standard,25,60,2026-03-12 15:05:03,480,2026-03-13 14:06:00,billing,Upgrade request created prorated amount mismatch
TKT-00902,2026-03-12 14:27:54,Integrations/API,P3,EN,email,SMB,0,0,simple,16,240,2026-03-13 10:28:00,960,2026-03-16 14:28:00,integrations_api|api_specialist,SSO assertion rejected after identity provider certificate update
TKT-00903,2026-03-12 14:40:19,Product Support,P3,DE,email,SMB,0,1,simple,21,240,2026-03-13 10:41:00,960,2026-03-16 14:41:00,product_support|de_language,Exported CSV misses custom fields in final report
TKT-00904,2026-03-12 15:04:18,Account Access,P3,EN,portal,SMB,0,0,simple,5,240,2026-03-13 11:05:00,960,2026-03-16 15:05:00,account_access,Group-based permissions not syncing from identity provider
TKT-00905,2026-03-13 08:07:41,Account Access,P4,DE,portal,Mid-Market,0,0,simple,10,480,2026-03-16 08:08:00,2400,2026-03-20 08:08:00,account_access|de_language,Session expires immediately after successful login
TKT-00906,2026-03-13 08:09:59,Billing,P2,EN,email,Enterprise,1,0,standard,27,60,2026-03-13 09:09:59,480,2026-03-16 08:10:00,billing|enterprise_handling,Seat reduction request still billed at previous volume
TKT-00907,2026-03-13 08:43:52,Account Access,P3,EN,email,SMB,0,0,simple,11,240,2026-03-13 12:43:52,960,2026-03-17 08:44:00,account_access,Session expires immediately after successful login
TKT-00908,2026-03-13 08:44:47,Account Access,P3,EN,email,SMB,0,0,simple,9,240,2026-03-13 12:44:47,960,2026-03-17 08:45:00,account_access,Account locked after repeated login attempts
TKT-00909,2026-03-13 08:50:43,Account Access,P2,EN,portal,Enterprise,1,0,simple,6,60,2026-03-13 09:50:43,480,2026-03-16 08:51:00,account_access|enterprise_handling,Group-based permissions not syncing from identity provider
TKT-00910,2026-03-13 08:59:38,Account Access,P3,EN,email,Enterprise,0,0,complex,45,240,2026-03-13 12:59:38,960,2026-03-17 09:00:00,account_access|enterprise_handling,Role change not reflected after access approval
TKT-00911,2026-03-13 09:00:44,Account Access,P3,DE,email,SMB,0,0,standard,18,240,2026-03-13 13:00:44,960,2026-03-17 09:01:00,account_access|de_language,Account locked after repeated login attempts
TKT-00912,2026-03-13 09:06:37,Product Support,P4,EN,portal,Mid-Market,0,0,standard,30,480,2026-03-16 09:07:00,2400,2026-03-20 09:07:00,product_support,Search results differ between UI and exported report
TKT-00913,2026-03-13 09:14:32,Product Support,P1,EN,portal,SMB,0,0,standard,33,15,2026-03-13 09:29:32,240,2026-03-13 13:14:32,product_support|incident_escalation,Bulk update operation stalled for large ticket batch
TKT-00914,2026-03-13 09:14:55,Integrations/API,P2,DE,email,SMB,0,0,standard,39,60,2026-03-13 10:14:55,480,2026-03-16 09:15:00,integrations_api|de_language|api_specialist,API rate limit reached earlier than documented threshold
TKT-00915,2026-03-13 09:23:15,Product Support,P3,EN,portal,SMB,0,1,complex,93,240,2026-03-13 13:23:15,960,2026-03-17 09:24:00,product_support|product_specialist,Notification rule sent duplicate emails to requester
TKT-00916,2026-03-13 09:27:33,Product Support,P3,EN,email,SMB,0,0,complex,86,240,2026-03-13 13:27:33,960,2026-03-17 09:28:00,product_support|product_specialist,Notification rule sent duplicate emails to requester
TKT-00917,2026-03-13 09:29:55,Product Support,P4,EN,portal,SMB,0,0,simple,19,480,2026-03-16 09:30:00,2400,2026-03-20 09:30:00,product_support,Webhook retry settings not visible in admin interface
TKT-00918,2026-03-13 09:36:20,Integrations/API,P1,EN,chat,SMB,0,0,complex,124,15,2026-03-13 09:51:20,240,2026-03-13 13:36:20,integrations_api|api_specialist|incident_escalation|integration_specialist,Webhook delivery returns intermittent 502 responses
TKT-00919,2026-03-13 09:37:05,Account Access,P4,DE,email,SMB,0,0,simple,9,480,2026-03-16 09:38:00,2400,2026-03-20 09:38:00,account_access|de_language,Permission update not reflected in project dashboard
TKT-00920,2026-03-13 09:52:53,Billing,P3,EN,portal,SMB,0,0,standard,24,240,2026-03-13 13:52:53,960,2026-03-17 09:53:00,billing,Seat reduction request still billed at previous volume
TKT-00921,2026-03-13 10:00:37,Account Access,P2,DE,portal,SMB,0,0,simple,10,60,2026-03-13 11:00:37,480,2026-03-16 10:01:00,account_access|de_language,Account locked after repeated login attempts
TKT-00922,2026-03-13 10:01:26,Integrations/API,P4,DE,email,SMB,0,0,complex,62,480,2026-03-16 10:02:00,2400,2026-03-20 10:02:00,integrations_api|de_language|api_specialist|integration_specialist,SCIM deprovisioning request returns 403 for service account
TKT-00923,2026-03-13 10:08:11,Account Access,P2,EN,portal,SMB,0,1,complex,74,60,2026-03-13 11:08:11,480,2026-03-16 10:09:00,account_access,New team member did not receive activation email
TKT-00924,2026-03-13 10:15:56,Account Access,P3,EN,email,SMB,0,0,standard,26,240,2026-03-13 14:15:56,960,2026-03-17 10:16:00,account_access,Group-based permissions not syncing from identity provider
TKT-00925,2026-03-13 10:23:02,Billing,P4,EN,email,Mid-Market,0,0,standard,34,480,2026-03-16 10:24:00,2400,2026-03-20 10:24:00,billing,Invoice shows duplicate line items after plan change
TKT-00926,2026-03-13 10:27:42,Product Support,P2,EN,email,SMB,0,0,complex,75,60,2026-03-13 11:27:42,480,2026-03-16 10:28:00,product_support|product_specialist,Attachment preview fails for PDF uploaded from mobile app
TKT-00927,2026-03-13 10:27:57,Product Support,P3,EN,portal,Mid-Market,0,0,standard,32,240,2026-03-13 14:27:57,960,2026-03-17 10:28:00,product_support,Dashboard filter not persisting for saved view
TKT-00928,2026-03-13 10:28:22,Account Access,P4,EN,portal,SMB,0,0,standard,28,480,2026-03-16 10:29:00,2400,2026-03-20 10:29:00,account_access,SCIM-provisioned user missing expected product access
TKT-00929,2026-03-13 10:35:48,Product Support,P3,DE,portal,Enterprise,1,1,complex,67,240,2026-03-13 14:35:48,960,2026-03-17 10:36:00,product_support|de_language|enterprise_handling|product_specialist,Attachment preview fails for PDF uploaded from mobile app
TKT-00930,2026-03-13 10:40:51,Integrations/API,P4,EN,email,SMB,0,0,standard,53,480,2026-03-16 10:41:00,2400,2026-03-20 10:41:00,integrations_api|api_specialist,GraphQL endpoint times out on nested customer query
TKT-00931,2026-03-13 10:44:18,Integrations/API,P4,DE,portal,Mid-Market,0,0,standard,51,480,2026-03-16 10:45:00,2400,2026-03-20 10:45:00,integrations_api|de_language|api_specialist,GraphQL endpoint times out on nested customer query
TKT-00932,2026-03-13 10:45:02,Product Support,P4,EN,email,Mid-Market,0,0,complex,65,480,2026-03-16 10:46:00,2400,2026-03-20 10:46:00,product_support|product_specialist,Bulk update operation stalled for large ticket batch
TKT-00933,2026-03-13 10:46:05,Product Support,P4,EN,portal,Enterprise,0,0,simple,19,480,2026-03-16 10:47:00,2400,2026-03-20 10:47:00,product_support|enterprise_handling,Search results differ between UI and exported report
TKT-00934,2026-03-13 10:47:21,Product Support,P2,EN,email,Mid-Market,0,0,complex,83,60,2026-03-13 11:47:21,480,2026-03-16 10:48:00,product_support|product_specialist,Exported CSV misses custom fields in final report
TKT-00935,2026-03-13 10:47:51,Integrations/API,P3,EN,portal,SMB,0,0,standard,37,240,2026-03-13 14:47:51,960,2026-03-17 10:48:00,integrations_api|api_specialist,API rate limit reached earlier than documented threshold
TKT-00936,2026-03-13 10:47:58,Product Support,P2,DE,email,Mid-Market,0,0,standard,40,60,2026-03-13 11:47:58,480,2026-03-16 10:48:00,product_support|de_language,Exported CSV misses custom fields in final report
TKT-00937,2026-03-13 10:52:37,Product Support,P3,DE,portal,SMB,0,0,complex,75,240,2026-03-13 14:52:37,960,2026-03-17 10:53:00,product_support|de_language|product_specialist,Kanban board shows outdated ticket counts after refresh
TKT-00938,2026-03-13 10:54:27,Account Access,P3,EN,portal,SMB,0,0,standard,27,240,2026-03-13 14:54:27,960,2026-03-17 10:55:00,account_access,MFA challenge not accepted for admin account
TKT-00939,2026-03-13 10:55:14,Account Access,P4,EN,email,SMB,0,0,complex,44,480,2026-03-16 10:56:00,2400,2026-03-20 10:56:00,account_access,User cannot access workspace after password reset
TKT-00940,2026-03-13 10:55:29,Account Access,P4,EN,portal,Enterprise,0,0,simple,6,480,2026-03-16 10:56:00,2400,2026-03-20 10:56:00,account_access|enterprise_handling,User cannot access workspace after password reset
TKT-00941,2026-03-13 11:00:56,Account Access,P1,EN,portal,Enterprise,1,1,complex,52,15,2026-03-13 11:15:56,240,2026-03-13 15:00:56,account_access|enterprise_handling|incident_escalation,Permission update not reflected in project dashboard
TKT-00942,2026-03-13 11:11:12,Integrations/API,P1,EN,portal,SMB,0,0,complex,78,15,2026-03-13 11:26:12,240,2026-03-13 15:11:12,integrations_api|api_specialist|incident_escalation|integration_specialist,OAuth token refresh fails for production integration
TKT-00943,2026-03-13 11:12:14,Product Support,P3,DE,portal,Mid-Market,0,0,standard,34,240,2026-03-13 15:12:14,960,2026-03-17 11:13:00,product_support|de_language,Dashboard filter not persisting for saved view
TKT-00944,2026-03-13 11:12:27,Billing,P4,EN,portal,SMB,0,0,simple,12,480,2026-03-16 11:13:00,2400,2026-03-20 11:13:00,billing,Credit note not applied to outstanding balance
TKT-00945,2026-03-13 11:12:54,Product Support,P2,EN,chat,SMB,0,0,simple,13,60,2026-03-13 12:12:54,480,2026-03-16 11:13:00,product_support,Dashboard filter not persisting for saved view
TKT-00946,2026-03-13 11:15:14,Account Access,P2,EN,portal,SMB,0,0,simple,10,60,2026-03-13 12:15:14,480,2026-03-16 11:16:00,account_access,Session expires immediately after successful login
TKT-00947,2026-03-13 11:19:29,Product Support,P4,EN,portal,SMB,0,0,standard,43,480,2026-03-16 11:20:00,2400,2026-03-20 11:20:00,product_support,Search results differ between UI and exported report
TKT-00948,2026-03-13 11:21:12,Integrations/API,P2,EN,portal,SMB,0,0,standard,33,60,2026-03-13 12:21:12,480,2026-03-16 11:22:00,integrations_api|api_specialist,Webhook signature validation differs from documentation example
TKT-00949,2026-03-13 11:21:40,Billing,P3,DE,portal,Enterprise,0,0,standard,31,240,2026-03-13 15:21:40,960,2026-03-17 11:22:00,billing|de_language|enterprise_handling,Tax calculation differs from contract expectations
TKT-00950,2026-03-13 11:23:34,Integrations/API,P2,EN,email,SMB,0,0,standard,34,60,2026-03-13 12:23:34,480,2026-03-16 11:24:00,integrations_api|api_specialist,SCIM deprovisioning request returns 403 for service account
TKT-00951,2026-03-13 11:25:08,Integrations/API,P3,EN,portal,SMB,0,0,standard,36,240,2026-03-13 15:25:08,960,2026-03-17 11:26:00,integrations_api|api_specialist,API rate limit reached earlier than documented threshold
TKT-00952,2026-03-13 11:30:07,Product Support,P3,DE,email,Mid-Market,0,0,simple,17,240,2026-03-13 15:30:07,960,2026-03-17 11:31:00,product_support|de_language,Custom field values not visible in agent workspace
TKT-00953,2026-03-13 11:33:09,Account Access,P3,EN,email,Enterprise,0,0,standard,21,240,2026-03-13 15:33:09,960,2026-03-17 11:34:00,account_access|enterprise_handling,Permission update not reflected in project dashboard
